fecha,A,AA,AAC,AACG,AACI,AACQ,AACT,AADI,AAGR,AAIC,AAL,AAM,AAMC,AAME,AAN,AAOI,AAON,AAP,AAPL,AAQC,GME,AMC,TSLA,RDDT,NVDA,TWTR,NOK,PLTR,MSFT,AMD,BBBY,INTC,NFLX,HOOD,SPCE,SNDL,NIO,RKT,BABA
2020-01-26,0,1,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,136,0,2,0,254,0,3,94,4,0,105,38,3,11,46,0,70,0,32,0,29
2020-01-27,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,345,0,6,3,375,0,18,88,7,0,257,137,0,26,66,0,368,0,32,0,71
2020-01-28,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1217,0,22,3,396,0,28,125,12,0,292,563,1,50,101,0,269,0,33,0,60
2020-01-29,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,629,0,5,5,1394,0,26,91,16,0,801,536,0,40,69,0,203,1,15,0,33
2020-01-30,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,381,0,0,1,1552,0,20,101,9,0,601,279,0,29,46,0,196,1,16,0,62
2020-01-31,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,320,0,8,0,701,0,29,109,7,0,191,134,1,17,32,0,138,0,18,0,81
2020-02-01,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,230,0,14,1,292,0,9,104,8,0,93,53,0,10,21,0,38,0,2,0,22
2020-02-02,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,142,0,1,0,248,0,8,99,12,0,61,39,0,13,27,0,32,0,4,0,26
2020-02-03,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,430,0,5,2,2808,0,18,85,13,0,161,100,1,35,52,0,174,0,17,0,57
2020-02-04,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,2,0,0,347,0,4,3,5906,0,35,109,16,0,433,118,1,39,58,0,291,0,29,0,36
2020-02-05,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,197,0,15,3,4375,0,42,149,19,0,1392,145,1,41,54,0,373,0,24,0,41
2020-02-06,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,270,0,10,2,2402,0,48,370,53,0,1121,170,1,27,35,0,172,0,17,0,32
2020-02-07,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,301,0,7,0,1308,0,44,339,182,0,1089,140,1,18,33,0,131,0,26,0,61
2020-02-08,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,195,0,2,0,621,0,45,77,59,0,540,61,1,22,27,0,61,0,6,0,22
2020-02-09,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,186,0,6,2,530,0,23,105,57,0,419,59,0,18,23,0,98,0,8,0,47
2020-02-10,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,398,0,7,3,1244,0,93,194,132,0,1529,199,1,24,39,0,444,0,18,0,111
2020-02-11,1,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,310,0,3,4,891,0,150,83,105,0,2944,259,29,27,40,0,728,0,9,0,122
2020-02-12,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,253,0,7,4,815,0,118,110,45,0,2308,186,85,14,24,0,1229,0,12,0,365
2020-02-13,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,209,0,7,5,1204,0,351,133,40,0,1971,185,33,21,29,0,744,0,8,0,337
2020-02-14,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,153,0,8,4,836,0,231,82,35,0,1205,195,25,30,27,0,1690,0,19,0,83
2020-02-15,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,86,0,8,1,284,0,51,24,38,0,288,44,7,7,29,0,526,0,5,0,23
2020-02-16,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,93,0,1,1,296,0,34,39,47,0,207,71,4,14,19,0,434,0,3,0,33
2020-02-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,0,2,5,276,0,50,35,37,0,328,170,6,54,15,0,606,0,2,0,58
2020-02-18,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,801,0,32,7,847,0,106,78,38,0,773,636,13,33,48,0,2648,0,7,0,53
2020-02-19,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,414,0,5,5,1386,0,295,84,71,0,878,991,27,40,54,0,1768,0,14,0,45
2020-02-20,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,247,0,16,19,1057,0,247,74,42,0,853,1021,24,61,31,0,2066,0,58,0,19
2020-02-21,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,251,0,7,19,667,0,163,93,32,0,834,809,14,64,29,0,677,0,15,0,16
2020-02-22,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,142,0,23,7,330,0,64,62,9,0,230,326,1,49,19,0,207,0,5,0,18
2020-02-23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,112,0,4,13,243,0,34,48,6,0,120,152,0,22,12,0,173,0,1,0,10
2020-02-24,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,400,0,9,10,481,0,88,114,16,0,645,535,3,27,55,0,629,0,13,0,24
2020-02-25,1,0,0,1,0,0,0,0,0,0,38,0,0,0,0,0,0,0,326,0,20,19,580,0,106,116,10,0,462,365,1,22,50,0,1053,0,114,0,38
2020-02-26,0,0,0,2,0,0,0,0,0,0,95,0,0,0,0,0,0,0,312,0,14,10,441,0,83,139,105,0,576,296,0,27,112,0,761,0,29,0,45
2020-02-27,0,0,0,2,0,0,0,0,0,0,265,0,0,0,0,0,0,1,355,0,7,35,933,0,58,191,28,0,598,320,13,26,184,0,738,0,15,0,46
2020-02-28,0,0,0,4,0,0,0,0,0,0,174,0,0,0,0,0,0,0,453,0,10,16,896,0,130,189,13,0,621,372,13,44,106,0,659,0,18,0,35
2020-02-29,0,1,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,248,0,15,2,256,0,32,175,1,0,173,86,1,26,47,0,137,0,5,0,7
2020-03-01,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,1,178,0,3,3,246,0,30,182,12,0,172,86,5,12,84,0,112,0,7,0,10
2020-03-02,0,0,0,2,0,0,0,0,0,0,109,0,0,0,0,0,0,0,447,0,9,4,434,0,52,349,11,0,295,165,5,27,72,0,195,0,5,0,15
2020-03-03,0,1,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,358,0,6,5,539,0,16,225,12,0,268,144,3,18,48,0,203,0,10,0,11
2020-03-04,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,1,254,0,9,5,838,0,41,161,10,0,178,192,3,20,49,0,207,0,10,0,17
2020-03-05,0,1,0,2,0,0,0,0,0,0,193,0,0,0,0,0,0,0,213,0,10,14,426,0,33,157,29,0,219,291,0,17,78,0,217,0,10,0,23
2020-03-06,0,0,0,1,0,0,0,0,0,0,257,0,0,0,0,0,0,0,266,0,18,16,487,0,30,117,17,0,295,450,3,33,66,0,181,0,12,0,13
2020-03-07,0,0,0,1,0,0,0,0,0,0,47,0,0,0,0,0,0,0,79,0,9,13,184,0,13,108,5,0,145,56,0,14,39,0,81,1,5,0,8
2020-03-08,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,1,122,0,3,17,263,0,24,134,8,0,109,84,2,12,48,0,113,0,2,0,24
2020-03-09,0,1,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,1,291,0,22,10,629,0,46,304,18,0,330,209,2,24,53,0,213,0,15,0,21
2020-03-10,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,203,0,34,11,394,0,26,278,18,0,212,129,2,14,65,0,114,0,7,0,7
2020-03-11,1,1,0,4,0,0,0,0,0,0,152,0,0,0,0,0,0,0,247,0,50,12,435,0,22,214,17,0,206,329,4,18,56,0,174,0,8,0,14
2020-03-12,0,0,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0,3,366,0,33,30,638,0,51,443,13,0,440,361,3,35,147,0,310,0,16,0,19
2020-03-13,1,0,0,1,0,0,0,0,0,0,164,0,0,0,0,0,0,1,360,0,41,29,572,0,30,336,8,0,401,208,0,40,84,0,172,0,11,0,18
2020-03-14,0,0,0,1,0,0,0,0,0,0,60,0,0,0,0,0,0,0,435,0,9,8,216,0,18,205,5,0,192,67,8,12,55,0,70,0,5,0,21
2020-03-15,0,0,0,1,0,0,0,0,0,0,75,0,0,0,1,0,0,0,220,0,12,7,227,0,16,283,3,0,151,97,2,37,57,0,64,0,7,0,7
2020-03-16,0,1,0,1,0,0,0,0,0,0,755,0,0,0,0,0,0,0,420,0,42,45,652,0,24,324,32,0,303,201,2,36,81,0,173,0,3,0,8
2020-03-17,0,0,0,0,0,0,0,0,0,0,428,0,0,0,0,0,0,0,314,0,40,45,773,0,37,214,29,0,266,166,2,48,76,0,110,0,18,0,18
2020-03-18,0,2,0,1,0,0,0,0,0,0,394,0,0,0,0,0,0,1,347,0,39,42,1131,0,29,258,18,0,298,227,14,40,92,0,166,0,14,0,9
2020-03-19,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,316,0,62,66,1368,0,37,226,7,0,306,177,5,26,89,0,82,1,5,0,21
2020-03-20,1,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,256,0,199,33,881,0,33,287,8,0,308,134,8,28,55,0,178,0,4,0,18
2020-03-21,0,0,0,3,0,0,0,0,0,0,43,0,0,0,0,0,0,0,242,0,100,15,349,0,22,119,9,0,175,74,2,28,57,0,53,0,4,0,7
2020-03-22,0,0,0,2,0,0,0,0,0,0,37,0,0,0,0,0,0,0,189,0,118,29,399,0,8,194,9,0,122,89,0,20,63,0,33,0,1,0,14
2020-03-23,0,0,0,1,0,0,0,0,0,0,72,0,0,0,0,0,0,0,300,0,126,22,656,0,25,235,9,0,220,181,10,34,113,0,128,0,5,0,21
2020-03-24,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,1,227,0,80,18,654,0,85,281,11,0,198,186,9,36,76,0,217,0,6,0,21
2020-03-25,0,1,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,225,0,56,13,575,0,50,274,8,0,157,135,11,13,63,0,101,0,3,0,8
2020-03-26,0,0,0,3,0,0,0,0,0,0,52,0,0,0,0,0,0,0,199,0,165,23,553,0,22,260,5,0,154,112,6,17,42,0,77,0,3,0,13
2020-03-27,0,0,0,1,0,0,0,0,0,0,49,0,0,0,0,0,0,1,229,0,142,13,379,0,27,316,4,0,150,92,6,14,94,0,53,0,0,0,11
2020-03-28,1,0,0,1,0,0,0,0,0,0,17,0,1,0,0,0,0,0,164,0,51,8,251,0,21,168,11,0,157,81,5,28,87,0,22,0,1,0,6
2020-03-29,2,2,0,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,184,0,51,9,240,0,28,190,16,0,263,115,4,54,88,0,58,0,0,0,9
2020-03-30,0,3,0,1,0,0,0,0,0,0,38,0,0,0,0,0,0,0,175,0,39,1,265,0,22,158,7,0,374,76,3,25,74,0,51,0,0,0,5
2020-03-31,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,1,0,142,0,30,9,381,0,28,160,5,0,310,84,10,20,61,0,54,0,6,0,6
2020-04-01,0,2,0,2,0,0,0,0,0,0,51,0,0,0,0,0,1,0,186,0,202,19,433,0,32,138,5,0,292,225,2,30,95,0,52,0,8,0,10
2020-04-02,1,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,187,0,87,21,1003,0,60,305,7,0,237,91,1,32,53,0,51,0,13,0,37
2020-04-03,1,0,0,1,0,0,0,0,0,0,113,0,0,0,0,0,0,0,157,0,69,15,785,0,35,249,5,0,153,112,6,14,64,0,52,0,13,0,29
2020-04-04,0,0,0,3,0,0,0,0,0,0,125,0,0,0,0,0,0,0,119,0,15,26,250,0,26,102,5,0,105,62,3,10,33,0,32,0,1,0,5
2020-04-05,0,1,0,1,0,0,0,0,0,0,63,0,0,0,0,0,0,0,120,0,24,30,193,0,20,164,9,0,157,73,8,18,51,0,27,0,5,0,18
2020-04-06,0,0,0,3,0,0,0,0,0,0,69,0,0,0,0,0,0,0,197,0,69,34,330,0,27,209,24,0,239,170,2,14,45,0,81,0,4,0,9
2020-04-07,0,0,0,2,0,0,0,0,0,0,69,0,0,0,0,0,0,1,167,0,20,11,299,0,45,205,31,0,216,173,3,27,66,0,93,0,3,0,40
2020-04-08,0,0,0,2,0,0,0,0,0,0,37,0,0,0,0,0,0,0,108,0,30,7,335,0,19,145,6,0,189,88,9,10,72,0,65,0,3,0,23
2020-04-09,0,0,0,2,0,0,0,0,0,0,103,0,0,0,0,0,0,0,182,0,70,18,355,0,25,379,7,0,217,105,7,31,115,0,75,0,1,0,11
2020-04-10,0,2,0,1,0,0,0,0,0,0,36,0,0,0,0,0,0,1,173,0,16,25,199,0,46,220,2,0,129,82,11,29,48,0,30,0,2,0,19
2020-04-11,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,125,0,20,122,128,0,25,97,7,0,106,69,8,25,44,0,36,0,3,0,20
2020-04-12,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,90,0,15,55,166,0,38,221,1,0,116,77,5,31,46,0,32,0,1,0,12
2020-04-13,0,2,0,2,0,0,0,0,0,0,47,0,0,0,0,0,0,0,214,0,196,144,1476,0,35,169,6,0,227,239,24,21,186,0,60,0,2,0,30
2020-04-14,0,0,0,3,0,0,0,0,0,0,69,0,0,0,0,0,0,0,335,0,471,89,2650,0,56,143,10,0,466,487,22,26,222,0,747,0,4,0,38
2020-04-15,0,1,0,2,0,0,0,0,0,0,85,0,0,0,0,0,1,1,326,0,221,57,1913,0,70,137,19,0,469,462,108,68,323,0,586,0,7,0,29
2020-04-16,1,2,0,2,0,0,0,0,0,0,70,0,0,0,1,0,0,0,441,0,89,53,1263,0,116,178,49,0,709,720,48,60,558,0,310,0,8,0,59
2020-04-17,1,3,0,4,0,0,0,0,0,0,44,0,0,0,0,0,0,1,806,0,83,183,879,0,110,276,37,0,518,491,13,66,514,0,157,0,2,0,52
2020-04-18,0,1,0,5,0,0,0,0,0,0,21,0,0,0,0,0,0,0,296,0,29,49,659,0,87,157,13,0,319,281,7,63,327,0,122,0,4,0,25
2020-04-19,0,1,0,1,0,0,0,0,0,0,28,0,0,0,0,0,0,0,274,0,59,45,2175,0,33,129,15,0,266,212,2,33,221,0,79,0,5,0,31
2020-04-20,1,0,0,1,0,0,0,0,0,0,43,0,0,0,0,0,0,1,272,0,154,60,1142,0,69,213,24,0,350,435,5,59,447,0,186,0,4,0,101
2020-04-21,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,278,0,67,49,1059,0,74,336,18,0,499,727,4,95,1557,0,121,0,4,0,110
2020-04-22,0,3,0,1,0,0,0,0,0,0,105,0,0,0,0,0,0,1,229,0,39,31,1149,0,44,266,20,0,359,355,6,128,653,0,105,0,5,0,37
2020-04-23,0,0,0,2,0,0,0,0,0,0,69,0,0,0,0,0,0,1,472,0,58,24,867,0,50,191,8,0,453,550,5,766,321,0,102,0,5,0,48
2020-04-24,1,1,0,3,0,0,0,0,0,0,97,0,0,0,0,0,0,0,401,0,15,35,666,0,60,207,9,0,504,355,5,385,162,0,97,0,7,0,39
2020-04-25,0,0,0,3,0,0,0,0,0,0,26,0,0,0,0,0,0,0,197,0,11,5,322,0,14,161,11,0,336,135,4,77,93,0,32,0,2,0,29
2020-04-26,0,1,0,6,0,0,0,0,0,0,27,0,0,0,0,0,0,1,233,0,16,16,375,0,16,128,18,0,269,121,3,41,101,0,57,0,2,0,18
2020-04-27,1,0,0,3,0,0,0,0,0,0,63,0,0,0,1,0,0,0,340,0,105,10,1208,0,56,237,21,0,583,366,34,90,133,0,117,0,15,0,52
2020-04-28,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,272,0,81,61,1218,0,52,205,25,0,604,1152,16,118,200,0,91,0,1,0,38
2020-04-29,0,0,0,1,0,0,0,0,0,0,124,0,0,0,0,0,0,1,391,0,75,219,2010,0,33,381,28,0,1107,662,7,80,207,0,72,0,22,0,29
2020-04-30,0,3,0,3,0,0,0,0,0,0,93,0,0,0,0,0,0,0,1525,0,30,66,1838,0,31,465,25,0,826,305,7,36,129,0,44,0,10,0,56
2020-05-01,0,0,0,2,0,0,0,0,0,0,48,0,0,0,0,1,0,0,561,0,59,24,3003,0,41,715,7,0,313,390,2,90,67,0,164,0,4,0,39
2020-05-02,0,0,0,3,0,0,0,0,0,0,44,0,1,0,0,0,0,0,147,0,6,13,1226,0,12,232,3,0,137,76,1,35,43,0,45,0,6,0,14
2020-05-03,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,206,0,52,18,742,0,25,170,8,0,219,76,2,42,58,0,46,0,1,0,14
2020-05-04,0,0,0,3,0,0,0,0,0,0,259,0,0,0,0,0,0,0,219,0,30,20,1542,0,31,184,6,0,383,232,4,45,71,0,98,0,6,0,78
2020-05-05,0,0,0,2,0,0,0,0,0,0,101,0,0,0,0,0,0,0,331,0,27,17,1123,0,40,233,2,0,476,272,1,34,123,0,200,0,1,0,54
2020-05-06,0,0,0,2,0,0,0,0,0,0,66,0,0,0,0,0,0,0,256,0,16,19,717,0,33,224,6,0,402,175,2,27,123,0,223,0,9,0,48
2020-05-07,1,0,0,2,0,0,0,0,0,0,60,0,0,0,0,0,0,0,206,0,46,19,1035,0,65,229,10,0,390,259,10,32,98,0,196,0,7,0,98
2020-05-08,0,0,0,2,0,0,0,0,0,0,49,0,0,0,1,0,0,0,335,0,15,14,791,0,96,200,4,0,378,165,9,26,79,0,242,0,4,0,252
2020-05-09,0,0,0,3,0,0,0,0,0,0,33,0,0,0,0,0,0,1,167,0,5,19,723,0,42,162,2,0,173,88,3,20,45,0,46,0,4,0,68
2020-05-10,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,195,0,6,10,800,0,46,169,3,0,154,85,3,33,38,0,31,0,8,0,117
2020-05-11,2,0,0,2,0,0,0,0,0,0,48,0,0,0,0,0,0,0,389,0,9,462,1151,0,154,258,4,0,277,178,0,41,111,0,109,0,5,0,194
2020-05-12,1,0,0,1,0,0,0,0,0,0,49,0,0,0,0,0,0,0,448,0,8,192,1194,0,131,279,7,0,294,160,2,28,62,0,117,0,12,0,303
2020-05-13,0,0,0,4,0,0,0,0,0,0,55,0,0,0,0,0,0,0,281,0,7,164,935,0,98,231,9,0,260,140,2,25,86,0,95,0,7,0,132
2020-05-14,0,0,0,4,0,0,0,0,0,0,151,0,0,0,0,0,0,0,236,0,11,53,881,0,89,209,10,0,256,139,2,23,95,0,68,0,2,0,169
2020-05-15,0,0,0,1,0,0,0,0,0,0,63,0,0,0,0,0,0,4,456,0,12,22,713,0,291,231,14,0,265,89,11,38,100,0,58,0,5,0,152
2020-05-16,0,2,0,1,0,0,0,0,0,0,42,0,0,0,0,0,0,1,190,0,6,7,270,0,164,103,5,0,120,55,6,23,53,0,37,1,4,0,92
2020-05-17,1,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,2,187,0,3,5,326,0,158,155,9,0,223,82,2,27,61,0,32,0,1,0,78
2020-05-18,0,1,0,0,0,0,0,0,0,0,62,0,0,0,1,0,0,1,230,0,14,18,579,0,345,187,4,0,248,146,5,47,82,0,85,0,4,0,268
2020-05-19,0,0,0,3,0,0,0,0,0,0,38,0,0,0,0,0,0,5,195,0,5,26,417,0,269,217,4,0,231,149,1,29,61,0,76,0,6,0,306
2020-05-20,1,0,0,2,0,0,0,0,0,0,35,0,0,0,0,0,0,2,233,0,16,24,387,0,241,257,13,0,186,120,7,42,89,0,95,1,10,0,670
2020-05-21,7,0,0,1,0,0,0,0,0,0,28,0,0,0,0,0,0,0,296,0,12,11,541,0,655,233,16,0,211,152,10,47,193,0,71,0,10,0,607
2020-05-22,3,0,0,2,0,0,0,0,0,0,38,0,0,0,0,0,0,0,163,0,21,15,529,0,223,214,5,0,159,75,2,16,203,0,112,3,5,0,764
2020-05-23,0,1,0,3,0,0,0,0,0,0,39,0,0,0,0,0,0,3,143,0,11,15,313,0,82,103,15,0,130,89,1,28,89,0,58,1,4,0,156
2020-05-24,0,1,0,1,0,0,0,0,0,0,34,0,0,0,0,0,0,0,109,0,13,12,272,0,74,89,5,0,139,68,2,27,47,0,42,0,2,0,128
2020-05-25,0,0,0,1,0,0,0,0,0,0,44,0,0,0,0,0,0,0,115,0,14,6,272,0,86,112,6,0,144,77,5,65,59,0,84,1,3,0,225
2020-05-26,0,0,0,1,0,0,0,0,0,0,88,0,0,0,0,0,0,0,282,0,19,13,484,0,144,215,11,0,446,198,5,36,206,0,176,2,8,0,291
2020-05-27,0,0,0,0,0,0,0,0,0,0,91,0,1,0,0,0,0,0,206,0,22,10,905,0,197,452,20,0,381,460,8,29,168,0,423,3,32,0,142
2020-05-28,0,1,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,2,233,0,17,13,576,0,89,915,14,0,260,280,3,24,106,0,143,0,18,0,123
2020-05-29,0,2,0,3,0,0,0,0,0,0,19,0,1,0,0,0,0,1,201,0,9,6,578,0,60,1161,35,0,210,154,3,35,65,0,130,0,6,0,284
2020-05-30,1,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,91,0,11,2,554,0,25,277,5,0,102,55,1,33,41,0,222,0,6,0,44
2020-05-31,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,163,0,28,4,405,0,16,533,6,0,100,65,1,27,83,0,162,0,3,0,64
2020-06-01,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,153,0,14,8,980,0,31,320,38,0,199,97,0,18,58,0,200,0,6,0,71
2020-06-02,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,166,0,6,5,831,0,44,435,83,0,227,176,2,30,66,0,140,0,7,0,102
2020-06-03,1,0,0,2,0,0,0,0,0,0,64,0,0,0,0,0,0,0,184,0,10,88,662,0,37,340,74,0,236,246,3,21,116,0,127,0,66,0,84
2020-06-04,1,0,0,3,0,0,0,0,0,0,966,0,0,0,0,0,0,0,150,0,23,67,548,0,26,370,32,0,257,133,1,11,115,0,53,0,70,0,54
2020-06-05,1,1,0,1,0,0,0,0,0,0,1122,0,0,0,0,0,0,0,239,0,26,61,432,0,36,386,44,0,236,353,6,15,98,0,70,0,24,0,34
2020-06-06,0,0,0,4,0,0,0,0,0,0,189,0,0,0,0,0,0,0,116,0,23,54,203,0,10,237,22,0,88,57,1,11,51,0,34,0,2,0,21
2020-06-07,0,1,0,0,0,0,0,0,0,0,164,0,0,0,0,1,0,0,109,0,24,48,223,0,17,144,32,0,138,71,0,7,29,0,41,0,11,0,26
2020-06-08,0,0,0,4,0,0,0,0,0,0,244,0,0,0,0,0,0,0,166,0,206,97,1247,0,56,231,61,0,228,227,7,22,66,0,123,1,31,0,51
2020-06-09,1,0,0,3,0,0,0,0,0,0,215,0,0,0,0,0,0,0,508,0,779,168,1013,0,60,278,42,0,399,490,7,117,59,0,101,1,179,0,50
2020-06-10,0,1,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,533,0,424,127,2197,0,87,340,23,0,644,416,0,78,75,0,49,0,61,0,75
2020-06-11,1,0,0,3,0,0,0,0,0,0,275,0,0,0,0,0,0,1,494,0,75,44,1460,0,72,375,42,0,545,212,2,19,123,0,53,0,26,0,39
2020-06-12,2,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,417,0,42,19,972,0,39,420,13,0,236,119,0,35,82,0,34,0,14,0,26
2020-06-13,1,0,0,4,0,0,0,0,0,0,76,0,0,0,0,0,0,0,196,0,21,10,392,0,34,169,6,0,207,94,1,45,76,0,19,0,10,0,23
2020-06-14,0,0,0,4,0,0,0,0,0,0,129,0,0,0,0,0,0,1,186,0,11,15,328,0,33,177,16,0,161,76,2,28,79,0,25,0,9,0,27
2020-06-15,1,1,0,3,0,0,0,0,0,0,203,0,0,0,0,0,0,0,272,0,27,17,847,0,41,249,26,0,283,143,2,40,98,0,63,0,59,0,30
2020-06-16,1,0,0,3,0,0,0,0,0,0,170,0,0,0,0,0,0,0,283,0,12,11,760,0,78,340,53,0,481,175,3,42,70,0,68,1,67,0,42
2020-06-17,1,1,0,2,0,0,0,0,0,0,106,0,0,0,0,0,0,0,354,0,46,22,720,0,46,272,155,0,400,148,5,38,82,0,55,0,25,0,63
2020-06-18,0,1,0,1,0,0,0,0,0,0,68,0,0,0,1,0,0,0,312,0,34,17,725,0,46,326,87,0,314,149,4,46,71,0,41,1,44,0,44
2020-06-19,1,0,0,2,0,0,0,0,0,0,49,0,0,0,0,0,0,0,661,0,40,101,568,0,82,281,64,0,745,265,5,252,53,0,27,0,54,0,34
2020-06-20,0,0,0,1,0,0,0,0,0,0,31,0,0,0,0,0,0,1,222,0,5,12,435,0,21,196,33,0,178,52,0,25,140,0,16,0,26,0,30
2020-06-21,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,195,0,2,5,331,0,13,170,24,0,137,27,1,28,73,0,12,0,9,0,15
2020-06-22,0,0,0,2,0,0,0,0,0,0,133,0,0,0,0,0,0,0,822,0,19,24,387,0,71,269,21,0,1420,180,3,202,73,0,179,0,42,0,27
2020-06-23,0,0,0,1,0,0,0,0,0,0,273,0,0,0,0,0,0,0,1467,0,17,14,377,0,104,462,33,0,528,191,9,122,78,0,129,0,30,0,79
2020-06-24,0,1,0,1,0,0,0,0,0,0,139,0,0,0,0,0,0,0,767,0,12,19,514,0,71,315,24,0,373,144,2,40,74,0,50,0,14,0,40
2020-06-25,0,1,0,1,0,0,0,0,0,0,209,0,0,1,0,0,0,0,466,0,9,19,591,0,59,337,190,0,283,240,2,46,78,0,83,0,11,0,27
2020-06-26,0,0,0,2,0,0,0,0,0,0,143,0,0,0,0,0,0,0,437,0,11,16,470,0,80,477,105,0,435,306,6,42,71,0,58,0,8,0,34
2020-06-27,0,2,0,1,0,0,0,0,0,0,67,0,0,0,0,0,0,0,228,0,7,26,251,0,21,236,25,0,176,92,3,22,75,0,24,0,3,0,9
2020-06-28,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,171,0,2,13,265,0,55,324,14,0,208,89,3,35,73,0,24,0,3,0,15
2020-06-29,0,1,0,2,0,0,0,0,0,0,140,0,0,0,0,0,0,0,245,0,1,18,482,0,54,338,34,0,240,540,9,40,51,0,38,0,10,0,21
2020-06-30,0,0,0,1,0,0,0,0,0,0,72,0,0,0,0,1,0,0,375,0,1,19,1556,0,47,281,25,0,351,417,6,34,71,0,92,0,25,0,23
2020-07-01,1,1,0,4,0,0,0,0,0,0,98,0,0,0,0,0,0,0,543,0,7,11,2117,0,44,286,22,0,306,250,7,33,148,0,44,0,28,0,87
2020-07-02,1,0,0,1,0,0,0,0,0,0,63,0,0,0,1,1,0,2,325,0,3,5,2848,0,64,296,28,0,258,195,1,29,155,0,40,0,144,0,64
2020-07-03,0,0,0,2,0,0,0,0,0,0,24,0,0,0,2,1,0,0,220,0,6,3,1421,0,42,129,12,0,177,74,1,21,75,0,17,0,184,0,34
2020-07-04,0,0,0,2,0,0,0,0,0,0,33,0,0,0,0,0,0,0,136,0,1,6,1007,0,36,168,7,0,95,46,10,22,56,0,17,0,142,0,14
